"學校" "班級" "學生" "性別" "家裡書量" "班級人數" "學校書量" "科學"
5061 506107 50610716 "男" 2 28 "不多於2000" 521.66876
5061 506107 50610717 "男" 1 28 "不多於2000" 599.8103
5061 506107 50610718 "男" 2 28 "不多於2000" 572.63168
5061 506107 50610719 "男" 1 28 "不多於2000" 571.96467
5061 506107 50610720 "男" 2 28 "不多於2000" 629.00867
5061 506107 50610721 "男" 1 28 "不多於2000" 481.57398
5061 506107 50610722 "男" 1 28 "不多於2000" 477.48997
5061 506107 50610723 "男" 2 28 "不多於2000" 565.66835
5061 506107 50610724 "男" 4 28 "不多於2000" 638.01906
5061 506107 50610725 "男" 1 28 "不多於2000" 506.95463
5061 506107 50610726 "男" 1 28 "不多於2000" 514.19599
5061 506107 50610727 "男" 2 28 "不多於2000" 567.5268
5061 506107 50610728 "男" 4 28 "不多於2000" 638.71212
5062 506202 50620201 "男" 1 18 "多於2000" 512.71813
5062 506202 50620202 "男" 2 18 "多於2000" 609.38223
5062 506202 50620205 "男" 2 18 "多於2000" 631.771
5062 506202 50620206 "男" 2 18 "多於2000" 477.21821
5062 506202 50620207 "男" 2 18 "多於2000" 579.64524
5062 506202 50620208 "男" 1 18 "多於2000" 518.2914
5062 506202 50620210 "男" 1 18 "多於2000" 542.27442
5062 506202 50620211 "男" 1 18 "多於2000" 536.71941
5062 506202 50620213 "女" 1 18 "多於2000" 583.01108
5062 506202 50620214 "女" 1 18 "多於2000" 338.43658
5062 506202 50620215 "女" 3 18 "多於2000" 615.59762
5062 506202 50620217 "男" 1 18 "多於2000" 506.68647
5064 506408 50640801 "男" 1 28 "不多於2000" 554.37483
5064 506408 50640802 "男" 1 28 "不多於2000" 578.92835
5064 506408 50640803 "男" 3 28 "不多於2000" 702.00232
5064 506408 50640804 "男" 4 28 "不多於2000" 610.62357
5064 506408 50640805 "男" 1 28 "不多於2000" 372.35526
5064 506408 50640806 "男" 5 28 "不多於2000" 642.893
5064 506408 50640807 "男" 3 28 "不多於2000" 539.17789
5064 506408 50640808 "男" 3 28 "不多於2000" 402.95044
5064 506408 50640809 "男" 4 28 "不多於2000" 714.50461
5064 506408 50640810 "男" 1 28 "不多於2000" 515.51244
5064 506408 50640811 "男" 1 28 "不多於2000" 641.40596
5064 506408 50640812 "男" 4 28 "不多於2000" 546.55531
5064 506408 50640813 "女" 3 28 "不多於2000" 573.18693
5064 506408 50640815 "女" 2 28 "不多於2000" 438.6406
5064 506408 50640816 "女" 4 28 "不多於2000" 604.19643
5064 506408 50640817 "女" 1 28 "不多於2000" 540.97344
5064 506408 50640818 "女" 3 28 "不多於2000" 489.42002
5064 506408 50640819 "女" 4 28 "不多於2000" 674.82044
5064 506408 50640820 "女" 2 28 "不多於2000" 509.50857
5064 506408 50640822 "女" 5 28 "不多於2000" 674.58078
5064 506408 50640823 "女" 1 28 "不多於2000" 565.95697
5064 506408 50640824 "女" 3 28 "不多於2000" 669.21473
5064 506408 50640825 "女" 3 28 "不多於2000" 617.57213
5064 506408 50640826 "女" 2 28 "不多於2000" 513.92667
5064 506408 50640827 "女" 2 28 "不多於2000" 513.63771
5064 506408 50640828 "女" 3 28 "不多於2000" 551.41017
5065 506509 50650901 "女" 5 40 "多於2000" 536.97698
5065 506509 50650902 "女" 5 40 "多於2000" 635.34081
5065 506509 50650903 "女" 5 40 "多於2000" 544.33974
5065 506509 50650904 "女" 5 40 "多於2000" 569.9904
5065 506509 50650905 "女" 5 40 "多於2000" 754.40484
5065 506509 50650906 "女" 4 40 "多於2000" 535.94449
5065 506509 50650907 "女" 5 40 "多於2000" 616.73918
5065 506509 50650908 "女" 5 40 "多於2000" 524.30061
5065 506509 50650909 "女" 3 40 "多於2000" 485.81568
5065 506509 50650910 "女" 3 40 "多於2000" 376.58277
5065 506509 50650911 "女" 5 40 "多於2000" 571.2222
5065 506509 50650912 "女" 2 40 "多於2000" 489.55526
5065 506509 50650913 "女" 5 40 "多於2000" 648.08509
5065 506509 50650914 "女" 4 40 "多於2000" 512.79069
5065 506509 50650915 "女" 3 40 "多於2000" 547.09266
5065 506509 50650916 "女" 3 40 "多於2000" 456.21416
5065 506509 50650918 "女" 2 40 "多於2000" 507.41988
5065 506509 50650919 "男" 4 40 "多於2000" 631.9188
5065 506509 50650920 "男" 3 40 "多於2000" 384.07426
5065 506509 50650921 "男" 5 40 "多於2000" 419.10068
5065 506509 50650922 "男" 3 40 "多於2000" 358.79688
5065 506509 50650923 "男" 3 40 "多於2000" 438.6692
5065 506509 50650924 "男" 5 40 "多於2000" 598.52513
5065 506509 50650925 "男" 3 40 "多於2000" 456.51591
5065 506509 50650926 "男" 3 40 "多於2000" 461.67032
5065 506509 50650927 "男" 4 40 "多於2000" 576.30149
5065 506509 50650928 "男" 3 40 "多於2000" 586.88765
5065 506509 50650929 "男" 5 40 "多於2000" 513.28083
5065 506509 50650930 "男" 3 40 "多於2000" 374.7649
5065 506509 50650931 "男" 5 40 "多於2000" 462.18581
5065 506509 50650932 "男" 3 40 "多於2000" 612.48469
5065 506509 50650933 "男" 2 40 "多於2000" 374.23442
5065 506509 50650934 "男" 5 40 "多於2000" 567.314
5065 506509 50650935 "女" 2 40 "多於2000" 463.21969
5065 506509 50650936 "女" 5 40 "多於2000" 667.05347
5066 506605 50660501 "男" 1 30 "不多於2000" 603.64047
5066 506605 50660502 "男" 3 30 "不多於2000" 390.11569
5066 506605 50660503 "男" 4 30 "不多於2000" 592.23939
5066 506605 50660504 "男" 1 30 "不多於2000" 464.91198
5066 506605 50660505 "男" 5 30 "不多於2000" 634.15552
5066 506605 50660506 "男" 1 30 "不多於2000" 463.56762
5066 506605 50660507 "男" 2 30 "不多於2000" 668.72773
5066 506605 50660508 "男" 3 30 "不多於2000" 497.93144
5066 506605 50660509 "男" 5 30 "不多於2000" 601.26455
5066 506605 50660510 "男" 5 30 "不多於2000" 529.9326
5066 506605 50660511 "男" 1 30 "不多於2000" 477.93487
5066 506605 50660512 "男" 5 30 "不多於2000" 559.43831
5066 506605 50660513 "男" 4 30 "不多於2000" 585.22851
5066 506605 50660514 "男" 3 30 "不多於2000" 635.19778
5066 506605 50660515 "男" 5 30 "不多於2000" 735.43227
5066 506605 50660516 "女" 5 30 "不多於2000" 622.47397
5066 506605 50660517 "女" 2 30 "不多於2000" 703.50436
5066 506605 50660518 "女" 5 30 "不多於2000" 623.8017
5066 506605 50660519 "女" 1 30 "不多於2000" 603.12161
5066 506605 50660520 "女" 3 30 "不多於2000" 592.93593
5066 506605 50660521 "女" 3 30 "不多於2000" 657.14269
5066 506605 50660522 "女" 2 30 "不多於2000" 632.198
5066 506605 50660523 "女" 2 30 "不多於2000" 558.12035
5066 506605 50660524 "女" 2 30 "不多於2000" 543.6339
5066 506605 50660525 "女" 2 30 "不多於2000" 629.89569
5066 506605 50660526 "女" 5 30 "不多於2000" 605.11623
5066 506605 50660527 "女" 1 30 "不多於2000" 545.44572
5066 506605 50660528 "女" 1 30 "不多於2000" 586.70741
5066 506605 50660529 "女" 3 30 "不多於2000" 422.49955
5066 506605 50660530 "女" 4 30 "不多於2000" 559.31703
5066 506605 50660531 "女" 1 30 "不多於2000" 522.20785
5067 506703 50670301 "女" 5 28 "多於2000" 644.6854
5067 506703 50670302 "女" 1 28 "多於2000" 680.72442
5067 506703 50670303 "女" 2 28 "多於2000" 607.05155
5067 506703 50670304 "女" 1 28 "多於2000" 647.68902
5067 506703 50670305 "女" 5 28 "多於2000" 659.45791
5067 506703 50670306 "女" 2 28 "多於2000" 559.30261
5067 506703 50670307 "女" 2 28 "多於2000" 635.11371
5067 506703 50670308 "女" 5 28 "多於2000" 517.22484
5067 506703 50670309 "女" 2 28 "多於2000" 488.73674
5067 506703 50670310 "女" 1 28 "多於2000" 485.77103
5067 506703 50670311 "女" 1 28 "多於2000" 513.2249
5067 506703 50670312 "女" 1 28 "多於2000" 487.22272
5067 506703 50670313 "女" 1 28 "多於2000" 490.74264
5067 506703 50670314 "男" 2 28 "多於2000" 643.55919
5067 506703 50670315 "男" 5 28 "多於2000" 690.24739
5067 506703 50670316 "男" 4 28 "多於2000" 634.45786
5067 506703 50670317 "男" 5 28 "多於2000" 705.52387
5067 506703 50670318 "男" 3 28 "多於2000" 600.53359
5067 506703 50670319 "男" 2 28 "多於2000" 659.8856
5067 506703 50670320 "男" 1 28 "多於2000" 592.14776
5067 506703 50670321 "男" 5 28 "多於2000" 597.21228
5067 506703 50670322 "男" 3 28 "多於2000" 489.23106
5067 506703 50670323 "男" 3 28 "多於2000" 603.99956
5067 506703 50670324 "男" 1 28 "多於2000" 557.14275
5067 506703 50670325 "男" 1 28 "多於2000" 568.62825
5067 506703 50670326 "男" 2 28 "多於2000" 595.76838
5067 506703 50670327 "男" 3 28 "多於2000" 542.64176
5067 506703 50670328 "女" 1 28 "多於2000" 519.14365
5068 506809 50680901 "男" 3 30 "多於2000" 590.25873
5068 506809 50680902 "男" 1 30 "多於2000" 452.6883
5068 506809 50680903 "男" 4 30 "多於2000" 562.6752
5068 506809 50680904 "男" 4 30 "多於2000" 557.38683
5068 506809 50680905 "男" 1 30 "多於2000" 501.1017
5068 506809 50680906 "男" 3 30 "多於2000" 608.55208
5068 506809 50680907 "男" 3 30 "多於2000" 694.84317
5068 506809 50680908 "男" 3 30 "多於2000" 662.93248
5068 506809 50680909 "男" 1 30 "多於2000" 593.89877
5068 506809 50680910 "男" 3 30 "多於2000" 532.0934
5068 506809 50680911 "男" 5 30 "多於2000" 692.13073
5068 506809 50680912 "男" 1 30 "多於2000" 522.28925
5068 506809 50680913 "女" 3 30 "多於2000" 671.60402
5068 506809 50680914 "女" 3 30 "多於2000" 567.4125
5068 506809 50680915 "女" 1 30 "多於2000" 391.34156
5068 506809 50680916 "女" 2 30 "多於2000" 513.13094
5068 506809 50680917 "女" 1 30 "多於2000" 398.58118
5068 506809 50680918 "女" 1 30 "多於2000" 589.65509
5068 506809 50680919 "女" 1 30 "多於2000" 464.89477
5068 506809 50680920 "女" 1 30 "多於2000" 594.07378
5068 506809 50680921 "女" 1 30 "多於2000" 465.27688
5068 506809 50680922 "女" 4 30 "多於2000" 578.82055
5068 506809 50680923 "女" 3 30 "多於2000" 530.34413
5068 506809 50680924 "女" 3 30 "多於2000" 574.43885
5068 506809 50680925 "女" 1 30 "多於2000" 461.95057
5068 506809 50680927 "男" 2 30 "多於2000" 471.59832
5069 506907 50690701 "女" 2 29 "多於2000" 654.26977
5069 506907 50690702 "女" 1 29 "多於2000" 399.27097
5069 506907 50690703 "女" 2 29 "多於2000" 539.27069
5069 506907 50690704 "女" 1 29 "多於2000" 475.18138
5069 506907 50690705 "女" 4 29 "多於2000" 635.03638
5069 506907 50690706 "女" 1 29 "多於2000" 599.43389
5069 506907 50690707 "女" 2 29 "多於2000" 586.97067
5069 506907 50690708 "女" 3 29 "多於2000" 671.28028
5069 506907 50690709 "女" 4 29 "多於2000" 615.34866
5069 506907 50690710 "女" 2 29 "多於2000" 471.88879
5069 506907 50690711 "女" 4 29 "多於2000" 655.6703
5069 506907 50690712 "女" 1 29 "多於2000" 541.95557
5069 506907 50690713 "男" 2 29 "多於2000" 500.36911
5069 506907 50690714 "男" 1 29 "多於2000" 665.11036
5069 506907 50690715 "男" 2 29 "多於2000" 516.6104
5069 506907 50690716 "男" 3 29 "多於2000" 476.11723
5069 506907 50690717 "男" 3 29 "多於2000" 678.23896
5069 506907 50690718 "男" 2 29 "多於2000" 549.88394
5069 506907 50690719 "男" 3 29 "多於2000" 494.05243
5069 506907 50690720 "男" 1 29 "多於2000" 607.60588
5069 506907 50690721 "男" 1 29 "多於2000" 516.86576
5069 506907 50690722 "男" 2 29 "多於2000" 378.30994
5069 506907 50690723 "男" 2 29 "多於2000" 399.75797
5069 506907 50690724 "男" 3 29 "多於2000" 401.12036
5069 506907 50690725 "男" 3 29 "多於2000" 606.06918
5069 506907 50690726 "男" 3 29 "多於2000" 556.66505
5069 506907 50690727 "男" 4 29 "多於2000" 564.31445
5069 506907 50690729 "男" 3 29 "多於2000" 630.16977
5070 507004 50700401 "女" 3 31 "多於2000" 517.23403
5070 507004 50700402 "女" 3 31 "多於2000" 429.99231
5070 507004 50700403 "女" 1 31 "多於2000" 588.53574
5070 507004 50700404 "女" 5 31 "多於2000" 582.31989
5070 507004 50700405 "女" 2 31 "多於2000" 527.37331
5070 507004 50700406 "女" 1 31 "多於2000" 593.02454
5070 507004 50700407 "女" 1 31 "多於2000" 494.00755
5070 507004 50700408 "女" 5 31 "多於2000" 618.09994
5070 507004 50700409 "女" 1 31 "多於2000" 513.31897
5070 507004 50700410 "女" 1 31 "多於2000" 392.03182
5070 507004 50700411 "女" 2 31 "多於2000" 540.31073
5070 507004 50700412 "女" 1 31 "多於2000" 516.06444
5070 507004 50700413 "女" 2 31 "多於2000" 391.42982
5070 507004 50700414 "女" 1 31 "多於2000" 498.82229
5070 507004 50700415 "女" 2 31 "多於2000" 618.73229
5070 507004 50700416 "女" 2 31 "多於2000" 397.28031
5070 507004 50700417 "男" 3 31 "多於2000" 569.39363
5070 507004 50700418 "男" 1 31 "多於2000" 504.5137
5070 507004 50700419 "男" 2 31 "多於2000" 589.09507
5070 507004 50700420 "男" 1 31 "多於2000" 562.69834
5070 507004 50700421 "男" 2 31 "多於2000" 528.13625
5070 507004 50700422 "男" 1 31 "多於2000" 660.24166
5070 507004 50700423 "男" 2 31 "多於2000" 506.12912
5070 507004 50700424 "男" 2 31 "多於2000" 663.40087
5070 507004 50700425 "男" 1 31 "多於2000" 409.86144
5070 507004 50700426 "男" 2 31 "多於2000" 571.98502
5070 507004 50700427 "男" 1 31 "多於2000" 517.13553
5070 507004 50700428 "男" 1 31 "多於2000" 547.37546
5070 507004 50700429 "男" 1 31 "多於2000" 474.35088
5070 507004 50700431 "男" 1 31 "多於2000" 650.02401
5071 507103 50710301 "男" 3 21 "多於2000" 597.87382
5071 507103 50710302 "男" 3 21 "多於2000" 540.38434
5071 507103 50710303 "男" 2 21 "多於2000" 390.53676
5071 507103 50710304 "男" 3 21 "多於2000" 556.16131
5071 507103 50710305 "男" 1 21 "多於2000" 540.84645
5071 507103 50710306 "男" 1 21 "多於2000" 510.57548
5071 507103 50710307 "男" 3 21 "多於2000" 574.00767
5071 507103 50710308 "男" 4 21 "多於2000" 517.49648
5071 507103 50710309 "男" 5 21 "多於2000" 567.56739
5071 507103 50710310 "男" 2 21 "多於2000" 510.08813
5071 507103 50710311 "男" 1 21 "多於2000" 652.28504
5071 507103 50710312 "女" 4 21 "多於2000" 583.98706
5071 507103 50710313 "女" 2 21 "多於2000" 529.86086
5071 507103 50710314 "女" 1 21 "多於2000" 528.51859
5071 507103 50710315 "女" 2 21 "多於2000" 545.17222
5071 507103 50710316 "女" 1 21 "多於2000" 517.91569
5071 507103 50710317 "女" 4 21 "多於2000" 624.30254
5071 507103 50710318 "女" 4 21 "多於2000" 574.67118
5071 507103 50710319 "女" 2 21 "多於2000" 686.50606
5071 507103 50710320 "女" 2 21 "多於2000" 488.48382
5071 507103 50710321 "女" 1 21 "多於2000" 502.0065
5072 507207 50720701 "女" 2 27 "多於2000" 662.90166
5072 507207 50720702 "女" 5 27 "多於2000" 740.22957
5072 507207 50720703 "女" 3 27 "多於2000" 664.43568
5072 507207 50720704 "女" 1 27 "多於2000" 528.80802
5072 507207 50720705 "女" 5 27 "多於2000" 641.23758
5072 507207 50720706 "女" 4 27 "多於2000" 576.99001
5072 507207 50720707 "女" 2 27 "多於2000" 541.26798
5072 507207 50720708 "女" 2 27 "多於2000" 517.29984
5072 507207 50720709 "女" 1 27 "多於2000" 523.58256
5072 507207 50720710 "女" 3 27 "多於2000" 700.13433
5072 507207 50720711 "女" 5 27 "多於2000" 528.02566
5072 507207 50720712 "女" 1 27 "多於2000" 441.71073
5072 507207 50720713 "女" 3 27 "多於2000" 623.36087
5072 507207 50720715 "男" 1 27 "多於2000" 510.26535
5072 507207 50720716 "男" 1 27 "多於2000" 537.07954
5072 507207 50720717 "男" 3 27 "多於2000" 533.38322
5072 507207 50720718 "男" 5 27 "多於2000" 649.61934
5072 507207 50720719 "男" 3 27 "多於2000" 596.1798
5072 507207 50720721 "男" 4 27 "多於2000" 649.71609
5072 507207 50720722 "男" 2 27 "多於2000" 545.45468
5072 507207 50720723 "男" 2 27 "多於2000" 673.03722
5072 507207 50720724 "男" 5 27 "多於2000" 688.76907
5072 507207 50720725 "男" 4 27 "多於2000" 540.35666
5072 507207 50720726 "男" 1 27 "多於2000" 647.73158
5072 507207 50720727 "男" 1 27 "多於2000" 623.5725
5073 507317 50731701 "女" 3 29 "多於2000" 645.80452
5073 507317 50731702 "女" 5 29 "多於2000" 602.27146
5073 507317 50731703 "女" 3 29 "多於2000" 639.47169
5073 507317 50731704 "女" 3 29 "多於2000" 713.71027
5073 507317 50731705 "女" 3 29 "多於2000" 560.88523
5073 507317 50731706 "女" 5 29 "多於2000" 560.18765
5073 507317 50731707 "女" 4 29 "多於2000" 583.78751
5073 507317 50731708 "女" 3 29 "多於2000" 760.58813
5073 507317 50731709 "女" 3 29 "多於2000" 639.5482
5073 507317 50731710 "女" 1 29 "多於2000" 583.80996
5073 507317 50731711 "女" 5 29 "多於2000" 478.28372
5073 507317 50731712 "女" 4 29 "多於2000" 682.07575
5073 507317 50731713 "女" 4 29 "多於2000" 577.99447
5073 507317 50731714 "女" 1 29 "多於2000" 559.87426
5073 507317 50731715 "男" 5 29 "多於2000" 609.57724
5073 507317 50731716 "男" 2 29 "多於2000" 660.2091
5073 507317 50731717 "女" 3 29 "多於2000" 627.26406
5073 507317 50731718 "男" 1 29 "多於2000" 375.24167
5073 507317 50731719 "男" 2 29 "多於2000" 615.28261
5073 507317 50731720 "男" 2 29 "多於2000" 651.65024
5073 507317 50731721 "男" 1 29 "多於2000" 459.78943
5073 507317 50731722 "男" 4 29 "多於2000" 664.57278
5073 507317 50731723 "男" 4 29 "多於2000" 656.48092
5073 507317 50731724 "男" 1 29 "多於2000" 458.0261
5073 507317 50731725 "男" 3 29 "多於2000" 507.26894
5073 507317 50731726 "男" 1 29 "多於2000" 554.50135
5073 507317 50731728 "男" 3 29 "多於2000" 669.47206
5073 507317 50731729 "男" 4 29 "多於2000" 641.77655
5073 507317 50731730 "男" 3 29 "多於2000" 608.91407
5074 507405 50740501 "男" 5 27 NA 508.01618
5074 507405 50740502 "男" 1 27 NA 473.9747
5074 507405 50740503 "男" 4 27 NA 653.72359
5074 507405 50740504 "男" 2 27 NA 479.38203
5074 507405 50740506 "男" 1 27 NA 544.78069
5074 507405 50740507 "男" 3 27 NA 673.3177
5074 507405 50740508 "男" 1 27 NA 595.17789
5074 507405 50740509 "男" 4 27 NA 729.48701
5074 507405 50740510 "男" 3 27 NA 535.79007
5074 507405 50740511 "男" 5 27 NA 652.83553
5074 507405 50740512 "男" 4 27 NA 569.49898
5074 507405 50740513 "男" 2 27 NA 555.83769
5074 507405 50740514 "女" 2 27 NA 517.2581
5074 507405 50740515 "女" 3 27 NA 610.0575
5074 507405 50740516 "女" 5 27 NA 530.76159
5074 507405 50740517 "女" 1 27 NA 440.94349
5074 507405 50740518 "女" 3 27 NA 644.72378
5074 507405 50740519 "女" 3 27 NA 521.07315
5074 507405 50740520 "女" 2 27 NA 567.71437
5074 507405 50740521 "女" 3 27 NA 508.56784
5074 507405 50740522 "女" 1 27 NA 608.11857
5074 507405 50740523 "女" 2 27 NA 609.87807
5074 507405 50740524 "女" 1 27 NA 461.91161
5074 507405 50740525 "女" 3 27 NA 589.81557
5074 507405 50740526 "女" 1 27 NA 618.26483
5074 507405 50740527 "女" 2 27 NA 418.91113
5075 507508 50750801 "女" 3 33 "多於2000" 640.35486
5075 507508 50750802 "女" 5 33 "多於2000" 469.17902
5075 507508 50750803 "女" 5 33 "多於2000" 660.05747
5075 507508 50750804 "女" 2 33 "多於2000" 589.26403
5075 507508 50750805 "女" 3 33 "多於2000" 519.42854
5075 507508 50750806 "女" 1 33 "多於2000" 574.85073
5075 507508 50750807 "女" 4 33 "多於2000" 758.53653
5075 507508 50750808 "女" 5 33 "多於2000" 637.84627
5075 507508 50750809 "女" 4 33 "多於2000" 692.8596
5075 507508 50750810 "女" 5 33 "多於2000" 663.11481
