"性別" "數學" "數學興趣" "數學評價" "數學信心" "科學" "科學興趣" "科學評價" "科學信心" "教育資源" "父母教育"
"女" 630.07312 7.13627 7.91135 7.34181 655.25051 9.34076 9.02481 9.61581 11.48712 "大學以上"
"女" 648.65757 10.05658 8.12441 9.22591 589.18403 9.57219 9.02481 8.62122 10.84499 "大學以上"
"女" 746.3827 10.25252 8.12441 10.84951 646.69479 7.9045 7.61946 7.49248 12.25657 "大學以上"
"女" 584.81919 8.57095 7.50425 7.97991 446.18395 7.9045 8.01452 7.80038 9.64761 "高中"
"女" 728.22819 11.75478 8.34615 12.13375 611.26592 9.11856 9.02481 8.36075 11.48712 "專科"
"女" 520.5531 7.13627 6.90631 3.27793 492.23084 7.9045 7.81751 6.313 9.64761 "大學以上"
"女" 667.73765 9.4964 8.34615 8.51577 553.9083 7.71018 8.6128 8.08863 10.84499 "專科"
"女" 604.56538 8.94763 7.91135 7.97991 517.46334 8.69661 8.41123 8.08863 10.23835 "大學以上"
"女" 579.38224 7.95043 7.50425 7.97991 535.59367 8.49394 9.45051 9.23327 8.3581 "高中"
"女" 666.19908 12.72711 8.82228 12.59517 608.72616 11.533 9.6695 9.61581 9.64761 "高中"
"女" 595.32561 8.94763 7.50425 8.51577 566.59734 7.51243 7.61946 7.49248 9.03613 "高中"
"女" 647.82152 10.05658 6.90631 10.59469 625.53689 9.57219 7.61946 10.13014 11.48712 "大學以上"
"女" 716.12273 9.31385 9.65438 7.34181 640.39777 9.11856 9.6695 8.08863 9.64761 "專科"
"男" 597.24033 8.57095 6.90631 9.22591 575.23051 7.9045 5.83503 7.49248 9.03613 "高中"
"男" 617.2589 8.76139 7.30474 10.35323 588.3712 8.69661 8.41123 10.13014 8.3581 "高中"
"男" 638.57429 9.4964 8.12441 8.99736 589.3795 9.57219 9.02481 11.82899 9.03613 "初中"
"男" 484.92166 9.13133 7.30474 9.45004 464.20136 8.49394 8.6128 8.98313 8.3581 "高中"
"男" 814.02925 13.84849 9.35676 12.13375 753.69818 13.51778 9.6695 12.38397 9.03613 "高中"
"男" 535.2924 9.31385 8.12441 7.678 586.89893 9.11856 9.45051 8.62122 11.48712 "大學以上"
"男" 605.94672 9.13133 6.90631 8.25602 594.62926 9.34076 8.01452 10.4058 10.84499 "大學以上"
"男" 686.74256 12.15847 13.48293 11.12082 663.33656 10.07979 12.9367 9.61581 10.23835 "高中"
"男" 582.744 10.05658 7.91135 8.76168 544.91489 9.34076 12.9367 8.62122 10.84499 "初中"
"男" 561.13676 8.57095 7.91135 7.97991 562.47914 12.1963 8.81725 10.70197 9.64761 "初中"
"女" 530.77523 7.13627 5.72855 7.97991 529.56945 9.11856 9.45051 8.87381 10.84499 "高中"
"女" 666.84604 5.09484 8.82228 8.51577 561.99075 9.11856 9.45051 8.36075 9.03613 "初中"
"女" 737.793 11.75478 7.70526 10.35323 619.52837 9.34076 8.37552 10.70197 13.51543 "大學以上"
"女" 657.97841 8.76139 7.50425 7.97991 633.67888 9.11856 8.6128 9.36803 8.3581 "高中"
"女" 691.44157 9.68014 7.70526 7.34181 630.08942 8.90441 9.23574 3.24992 10.84499 "大學以上"
"女" 521.54047 9.31385 7.91135 7.678 508.2891 10.36663 8.81725 8.36075 10.84499 "大學以上"
"女" 686.86004 13.84849 9.65438 10.35323 660.38434 13.51778 10.38161 12.38397 9.64761 "大學以上"
"女" 685.48215 10.05658 10.77308 8.51577 637.49113 13.51778 12.9367 10.70197 13.51543 "大學以上"
"女" 591.99892 6.198 6.25944 3.27793 597.92138 7.9045 8.01452 9.12286 9.03613 "大學以上"
"女" 603.52044 5.09484 7.30474 3.27793 606.67165 11.533 7.61946 8.87381 12.25657 "大學以上"
"女" 621.14035 9.86638 8.12441 9.45004 624.44405 11.06414 9.6695 10.4058 12.25657 "大學以上"
"女" 730.76359 8.94763 8.82228 10.12116 691.013 8.69661 10.38161 9.86849 13.51543 "大學以上"
"男" 549.35389 8.94763 8.82228 8.76168 474.2796 8.90441 9.45051 9.61581 9.03613 "高中"
"男" 666.59104 10.67004 8.34615 9.6723 577.79306 13.51778 8.21205 9.12286 10.23835 "高中"
"男" 560.36096 8.94763 8.34615 9.89515 568.99791 13.51778 9.23574 11.82899 11.48712 "專科"
"男" 531.51072 8.94763 7.91135 9.45004 558.33663 7.51243 8.41123 8.08863 10.84499 "高中"
"男" 600.0608 5.09484 8.12441 9.22591 632.54138 8.295 10.13091 8.36075 11.48712 "大學以上"
"男" 606.50527 10.25252 8.82228 12.13375 549.47916 11.06414 10.13091 12.38397 10.84499 "高中"
"男" 508.69106 5.09484 3.03682 7.678 476.28224 9.57219 9.23574 9.36803 9.64761 "高中"
"男" 427.22409 8.37412 7.10653 9.45004 443.30278 8.69661 7.61946 8.62122 10.23835 "大學以上"
"男" 469.251 9.31385 7.30474 9.45004 386.99276 8.69661 8.6128 9.36803 9.03613 "高中"
"男" 501.57134 10.25252 8.12441 8.51577 426.03563 7.9045 8.81725 7.1526 9.03613 "高中"
"男" 693.67911 13.84849 9.08085 12.13375 709.11228 10.07979 9.02481 10.13014 10.84499 "高中"
"男" 630.78211 10.05658 13.48293 9.89515 612.99518 12.1963 12.9367 10.4058 10.84499 "專科"
"女" 610.9515 8.57095 8.82228 8.99736 609.71364 7.9045 8.81725 8.36075 11.48712 "高中"
"女" 722.10375 8.94763 8.57829 8.99736 672.64499 13.51778 9.23574 9.86849 8.3581 "高中"
"女" 675.81456 10.89898 10.34734 12.59517 581.98988 12.1963 11.88785 13.18921 11.48712 "大學以上"
"女" 547.74149 7.95043 7.10653 8.99736 513.7983 7.71018 7.81751 8.36075 10.84499 "專科"
"女" 555.76306 9.13133 8.34615 8.51577 536.04706 9.81723 9.6695 9.86849 13.51543 "大學以上"
"女" 693.81384 9.31385 8.57829 8.99736 658.99463 8.49394 8.6128 8.08863 7.56439 "高中"
"女" 630.10875 8.37412 6.90631 8.25602 605.47997 9.34076 8.6128 7.80038 9.64761 "高中"
"女" 524.55247 8.94763 9.08085 7.678 591.36935 8.295 9.02481 8.62122 6.52207 "初中"
"女" 559.65297 9.31385 7.91135 8.25602 527.1112 10.36663 9.23574 9.86849 10.84499 "專科"
"女" 498.45088 9.13133 7.70526 8.76168 488.16764 8.295 7.81751 8.87381 8.3581 "高中"
"女" 622.84071 8.94763 7.70526 9.22591 571.15429 9.11856 8.81725 8.36075 9.64761 "高中"
"女" 264.13971 8.94763 6.48714 7.97991 247.22283 8.295 8.81725 7.1526 8.3581 "初中"
"女" 643.548 9.68014 6.25944 10.12116 581.39345 8.295 6.50215 7.49248 9.64761 "高中"
"女" 484.15288 6.198 6.01079 5.04751 499.71198 8.49394 8.41123 7.49248 8.3581 "初中"
"男" 793.18144 10.45644 8.57829 15.85188 625.95319 8.49394 8.81725 9.36803 10.23835 "高中"
"男" 497.02177 8.76139 6.7011 8.76168 459.11917 5.07484 6.99286 5.74112 9.03613 "專科"
"男" 675.29721 10.89898 11.3019 9.22591 685.70056 10.07979 11.88785 9.12286 12.25657 "大學以上"
"男" 732.15017 11.75478 9.08085 12.13375 714.31693 13.51778 10.38161 11.39185 10.84499 "大學以上"
"男" 671.71519 8.76139 8.34615 8.51577 649.5798 8.90441 10.13091 8.87381 10.23835 "大學以上"
"男" 561.13353 10.67004 8.57829 7.34181 536.6129 11.533 10.38161 8.62122 12.25657 "大學以上"
"男" 677.18521 9.4964 8.57829 9.22591 566.16209 8.09896 7.61946 8.62122 11.48712 "高中"
"男" 727.99523 9.13133 6.01079 12.13375 631.11539 7.10319 4.2834 7.1526 12.25657 "大學以上"
"男" 718.76403 13.84849 8.57829 12.13375 644.11282 13.51778 10.97071 11.82899 9.64761 "高中"
"女" 810.21317 12.15847 11.3019 10.84951 705.3491 13.51778 11.88785 9.12286 10.23835 "大學以上"
"女" 677.85533 11.75478 8.57829 10.84951 528.44963 8.49394 7.61946 7.80038 10.84499 "大學以上"
"女" 627.16724 7.95043 9.65438 7.34181 600.4537 8.69661 8.81725 8.36075 11.48712 "大學以上"
"女" 639.98491 9.13133 8.82228 10.35323 602.38984 8.295 8.01452 8.08863 10.84499 "高中"
"女" 578.81512 8.37412 7.30474 7.97991 525.05669 9.57219 8.6128 9.61581 12.25657 "專科"
"女" 697.14743 8.57095 8.34615 8.76168 624.82279 9.11856 8.81725 9.12286 12.25657 "大學以上"
"女" 617.93247 8.57095 6.90631 8.51577 578.26611 9.34076 7.61946 9.12286 12.25657 "大學以上"
"女" 638.29435 10.05658 8.57829 10.59469 633.52375 9.34076 9.6695 10.13014 12.25657 "大學以上"
"女" 625.37111 9.68014 8.12441 10.35323 571.10963 9.11856 8.41123 8.87381 12.25657 "大學以上"
"女" 647.69714 9.68014 7.30474 9.6723 626.5681 9.11856 8.01452 8.62122 8.3581 "專科"
"女" 508.66534 8.57095 6.25944 3.27793 507.75687 8.09896 6.20452 8.08863 10.84499 "專科"
"男" 585.05804 10.25252 10.34734 9.89515 619.42232 12.1963 9.23574 10.70197 10.23835 "高中"
"男" 515.41959 8.76139 6.90631 9.6723 476.53551 9.11856 9.45051 9.36803 8.3581 "高中"
"男" 563.72762 10.05658 8.82228 8.76168 560.65743 8.90441 9.45051 9.12286 9.03613 "高中"
"男" 641.21025 13.84849 13.48293 15.85188 543.55727 13.51778 12.9367 14.84182 9.64761 "高中"
"男" 576.45654 9.4964 9.08085 9.45004 569.09582 8.90441 8.6128 9.36803 10.23835 "高中"
"男" 554.20523 10.05658 8.34615 10.12116 520.52231 10.36663 9.89532 9.12286 9.03613 "初中"
"男" 466.63252 5.09484 5.39638 3.27793 511.30551 6.88421 6.20452 7.49248 10.84499 "大學以上"
"男" 645.51974 11.75478 9.08085 9.6723 572.87076 9.11856 8.21205 8.62122 8.3581 "高中"
"男" 691.77852 10.05658 12.04145 10.84951 667.8156 9.57219 10.13091 9.86849 10.23835 "專科"
"男" 648.44455 12.15847 9.98068 11.41779 596.0613 7.10319 6.75863 7.49248 12.25657 "大學以上"
"男" 687.73818 13.84849 12.04145 12.59517 625.32526 13.51778 12.9367 11.82899 8.3581 "高中"
"男" 677.21516 13.84849 10.77308 15.85188 628.38678 13.51778 9.45051 7.80038 10.84499 "專科"
"女" 664.14026 10.45644 11.3019 10.84951 649.49108 9.34076 8.6128 10.13014 11.48712 "高中"
"女" 392.53704 8.57095 5.72855 7.34181 439.70785 8.49394 7.61946 7.80038 9.03613 "初中"
"女" 638.44634 7.95043 7.50425 6.49606 630.81305 9.11856 8.01452 10.4058 10.84499 "大學以上"
"女" 642.75327 8.16805 6.25944 6.95612 618.35844 8.69661 8.21205 9.36803 9.03613 "高中"
"女" 545.36309 8.76139 8.12441 6.49606 557.97185 8.09896 8.6128 7.80038 10.84499 "高中"
"女" 506.97154 6.198 6.48714 5.90622 525.25507 7.9045 7.81751 9.12286 9.03613 "高中"
"女" 681.47399 8.94763 7.70526 8.76168 708.20306 10.68878 8.01452 9.61581 12.25657 "大學以上"
"女" 543.97374 6.198 9.98068 5.04751 616.61627 10.36663 9.45051 9.61581 12.25657 "大學以上"
"女" 649.99036 11.75478 13.48293 10.84951 647.69925 13.51778 12.9367 10.4058 10.84499 "專科"
"女" 625.80761 12.72711 13.48293 11.12082 620.28608 13.51778 12.9367 14.84182 11.48712 "專科"
"女" 604.3625 8.37412 8.34615 7.97991 600.04159 8.295 9.23574 8.08863 9.64761 "專科"
"女" 437.30392 7.95043 6.90631 3.27793 507.01591 12.1963 8.01452 8.08863 9.64761 "大學以上"
"女" 473.62663 9.4964 7.91135 9.45004 471.00027 9.81723 10.13091 9.86849 9.03613 "高中"
"女" 419.91941 5.09484 6.48714 5.90622 446.76212 8.09896 6.50215 7.49248 8.3581 "初中"
"男" 481.99718 7.44727 4.96949 3.27793 449.2706 6.06022 5.83503 6.76777 9.03613 "高中"
"男" 478.94666 7.13627 7.50425 5.90622 410.46646 3.8465 4.2834 3.53118 10.23835 "大學以上"
"男" 689.17252 9.4964 8.34615 10.84951 634.34286 3.8465 8.81725 3.24992 9.03613 "高中"
"男" 443.40364 8.72096 7.70526 9.22591 472.62394 8.49394 7.61946 9.12286 9.03613 "高中"
"男" 421.97956 5.09484 8.34615 8.51577 454.12476 6.64332 8.6128 8.36075 9.64761 "專科"
"男" 611.94144 8.57095 6.48714 9.45004 551.25249 7.31154 4.2834 3.24992 13.51543 "大學以上"
"男" 629.95865 13.84849 13.48293 12.13375 505.55805 7.9045 8.01452 8.62122 9.64761 "高中"
"男" 388.56083 8.94763 6.90631 9.45004 415.08422 6.64332 4.2834 9.36803 8.3581 "高中"
"男" 628.97406 12.15847 13.48293 11.41779 532.37492 6.88421 4.2834 7.49248 10.84499 "大學以上"
"男" 559.84528 9.80116 10.77308 9.22591 571.42255 13.51778 12.9367 11.82899 12.25657 "大學以上"
"女" 529.86859 10.05658 8.82228 8.99736 476.45155 6.64332 6.75863 6.313 9.64761 "大學以上"
"女" 545.95104 8.76139 8.82228 8.51577 558.34268 8.90441 8.01452 10.13014 10.23835 "初中"
"女" 717.10687 9.68014 7.10653 10.12116 698.57927 8.69661 8.01452 9.86849 11.48712 "大學以上"
"女" 514.14604 9.13133 7.91135 9.22591 517.85894 10.36663 11.35416 9.36803 8.3581 "初中"
"女" 531.81405 8.76139 8.57829 7.678 493.88522 8.295 8.6128 8.08863 9.03613 "高中"
"女" 574.11055 10.25252 6.90631 9.22591 554.81392 6.37614 5.83503 3.24992 9.03613 "高中"
"女" 576.97144 9.28068 8.57829 8.51577 530.04866 8.49394 9.45051 9.12286 9.64761 "大學以上"
"女" 597.84954 9.86638 8.12441 9.22591 550.04127 7.51243 9.89532 10.13014 9.64761 "高中"
"男" 431.06422 7.95043 6.90631 9.6723 412.15398 6.88421 7.61946 9.12286 10.23835 "大學以上"
"女" 615.27491 8.57095 9.35676 7.34181 537.73236 7.51243 8.41123 7.80038 9.03613 "高中"
"男" 431.43848 5.09484 3.03682 6.49606 371.2437 8.90441 7.41821 9.86849 9.03613 "高中"
"男" 382.59618 9.13133 7.91135 8.76168 362.19936 8.32816 8.81725 8.08863 10.84499 "大學以上"
"男" 494.19217 8.57095 7.70526 9.45004 457.54689 10.07979 10.97071 9.12286 7.56439 "初中"
"男" 499.06756 8.57095 7.70526 5.90622 512.4994 9.81723 7.81751 10.4058 10.23835 "大學以上"
"男" 290.52402 9.86638 6.90631 8.25602 363.84187 5.07484 4.2834 9.12286 6.52207 "國小以下"
"男" 623.37543 9.86638 7.50425 9.89515 627.66582 11.533 9.6695 11.39185 10.23835 "高中"
"男" 381.5763 7.13627 3.03682 9.89515 426.73426 8.09896 7.61946 9.12286 10.23835 "大學以上"
"女" 447.35457 5.09484 4.34723 7.678 462.94143 7.9045 5.83503 7.1526 8.3581 "專科"
"男" 563.17508 7.13627 8.12441 5.90622 532.73226 10.07979 8.41123 8.87381 9.03613 "初中"
"男" 558.68464 9.31385 8.82228 8.76168 554.27704 10.68878 9.45051 8.08863 11.48712 "大學以上"
"男" 669.54859 8.94763 7.30474 9.6723 683.33627 8.90441 8.01452 9.12286 11.48712 "大學以上"
"男" 557.97287 9.4964 8.57829 9.6723 560.77232 8.69661 8.6128 8.87381 9.64761 "高中"
"男" 549.47649 9.13133 9.08085 8.76168 642.05436 9.81723 8.41123 9.12286 9.03613 "高中"
"男" 633.12309 9.13133 9.08085 7.34181 621.01414 9.81723 9.6695 9.12286 11.48712 "高中"
"男" 414.8986 9.31385 6.90631 9.22591 468.23061 13.51778 8.6128 10.13014 9.64761 "高中"
"男" 621.62351 11.14859 8.12441 11.41779 554.39437 13.51778 8.21205 8.36075 11.48712 "大學以上"
"男" 670.00926 11.42832 8.82228 15.85188 561.83458 7.31154 7.61946 8.08863 9.64761 "高中"
"男" 600.83393 10.67004 11.3019 15.85188 552.59557 13.51778 12.9367 14.84182 8.3581 "高中"
"男" 654.52099 7.95043 8.57829 6.95612 573.35287 9.34076 8.41123 8.08863 8.3581 "初中"
"男" 580.37596 8.76139 7.10653 8.76168 589.24996 12.1963 9.02481 9.61581 13.51543 "大學以上"
"男" 564.18261 9.68014 8.57829 9.6723 571.46697 9.57219 9.23574 8.87381 9.64761 "高中"
"女" 431.68881 5.09484 6.9963 5.90622 458.12843 9.34076 6.20452 6.313 9.03613 "高中"
"女" 567.17323 9.68014 7.50425 8.99736 549.39648 10.07979 8.21205 8.36075 9.03613 "高中"
"女" 413.34744 9.31385 7.91135 8.51577 399.87995 11.06414 9.23574 8.62122 10.84499 "大學以上"
"女" 676.28603 10.05658 11.3019 10.84951 561.39386 6.37614 7.41821 6.76777 9.64761 "高中"
"女" 572.42777 8.57095 10.77308 7.34181 580.92239 8.49394 10.65629 4.91876 10.23835 "專科"
"女" 609.94921 8.57095 7.91135 10.35323 525.47543 7.71018 8.01452 6.313 9.03613 "專科"
"女" 528.26343 8.16805 7.30474 8.76168 511.17818 9.11856 8.41123 7.65111 10.23835 "高中"
"女" 607.35902 6.74882 7.30474 6.49606 629.25996 7.9045 6.99286 6.313 10.23835 "高中"
"女" 610.13773 9.78205 8.34615 8.99736 490.54112 10.07979 9.45051 8.36075 9.64761 "高中"
"女" 618.51986 9.4964 8.57829 9.89515 493.83522 8.295 7.81751 7.49248 8.3581 "初中"
"女" 737.10484 8.94763 7.91135 11.12082 633.10094 8.69661 8.6128 9.86849 10.84499 "專科"
"女" 586.04853 9.13133 8.82228 9.45004 564.24212 8.49394 8.6128 8.08863 10.23835 "高中"
"男" 692.02551 8.76139 7.10653 9.22591 677.97325 10.07979 10.13091 8.87381 13.51543 "大學以上"
"男" 493.1214 8.57095 8.12441 9.35635 396.60121 9.34076 9.45051 8.87381 8.3581 "初中"
"男" 729.35597 9.4964 8.12441 9.45004 627.05114 8.90441 8.81725 9.12286 9.03613 "初中"
"女" 564.95095 10.25252 13.48293 6.95612 518.64583 9.81723 12.9367 7.1526 10.23835 "高中"
"女" 510.95387 8.57095 6.25944 6.49606 523.48232 8.90441 9.45051 8.08863 6.52207 "初中"
"女" 596.34805 8.76139 7.30474 9.45004 528.33009 8.69661 7.21074 6.76777 10.84499 "大學以上"
"女" 576.99661 8.57095 7.91135 3.27793 555.61466 8.90441 8.21205 7.80038 9.64761 "高中"
"女" 651.8092 8.76139 8.57829 9.6723 591.84147 8.295 9.23574 8.08863 9.03613 "初中"
"女" 713.42508 9.4964 9.98068 10.12116 625.95121 9.11856 10.38161 6.313 9.03613 "高中"
"女" 432.73475 13.84849 10.34734 3.27793 429.54625 10.07979 10.13091 3.24992 9.03613 "大學以上"
"女" 591.93545 10.25252 6.90631 9.45004 539.26162 7.51243 5.31763 6.76777 7.56439 "高中"
"女" 614.31594 10.05658 8.12441 9.22591 556.18026 8.90441 8.6128 9.12286 9.03613 "高中"
"男" 724.97021 10.05658 7.70526 10.35323 717.16705 13.51778 9.70835 14.84182 10.84499 "大學以上"
"男" 594.88454 9.86638 7.91135 9.6723 501.52881 8.09896 7.81751 8.36075 9.03613 "高中"
"男" 652.17934 9.68014 7.30474 10.59469 641.08211 8.69661 8.21205 7.49248 10.84499 "大學以上"
"男" 450.23161 6.198 7.50425 6.49606 502.61688 13.51778 9.89532 9.86849 9.64761 "高中"
"男" 493.27139 9.4964 7.10653 9.22591 487.79414 7.71018 7.61946 9.12286 8.3581 "高中"
"男" 528.75617 9.13133 7.50425 8.99736 502.5849 8.09896 7.61946 9.12286 9.03613 "高中"
"男" 762.68596 12.72711 8.82228 12.59517 723.00545 10.68878 9.6695 11.02414 12.25657 "大學以上"
"男" 524.05026 5.09484 7.50425 3.27793 494.59176 6.37614 4.2834 9.12286 9.03613 "高中"
"男" 710.56463 12.15847 13.48293 10.35323 635.88746 11.533 11.88785 9.12286 10.23835 "專科"
"男" 645.35571 10.25252 9.08085 10.59469 546.25087 8.09896 8.01452 8.08863 10.84499 "大學以上"
"男" 721.07373 11.75478 9.35676 10.59469 676.38667 9.34076 9.6695 8.62122 12.25657 "大學以上"
"男" 729.23081 9.4964 7.30474 10.84951 673.29677 13.51778 10.65629 13.18921 10.84499 "大學以上"
"女" 715.53356 9.68014 7.70526 8.76168 648.83489 8.49394 8.41123 8.08863 12.25657 "大學以上"
"女" 672.44021 10.05658 8.57829 9.89515 611.33511 9.11856 8.6128 8.87381 10.84499 "大學以上"
"女" 688.73835 10.45644 8.34615 10.12116 653.7801 9.57219 7.61946 7.1526 9.64761 "高中"
"女" 491.63794 8.94763 8.12441 3.27793 447.79018 8.295 7.41821 3.24992 8.3581 "高中"
"女" 668.38595 9.31385 8.82228 9.22591 648.72639 8.69661 9.45051 8.08863 10.84499 "大學以上"
"女" 603.45018 9.13133 6.25944 6.95612 515.72094 8.69661 6.99286 8.08863 12.25657 "大學以上"
"女" 691.37075 9.31385 7.50425 8.76168 619.6814 8.49394 8.21205 8.08863 9.64761 "高中"
"女" 570.80791 8.94763 7.70526 7.34181 539.24813 12.1963 8.81725 11.39185 12.25657 "大學以上"
"女" 637.56275 10.05658 7.50425 9.89515 560.92431 8.49394 8.01452 8.87381 10.84499 "專科"
"女" 549.78026 8.57095 7.91135 8.99736 562.92183 8.90441 8.41123 8.36075 9.03613 "高中"
"女" 553.34324 10.05658 8.82228 7.97991 532.92215 9.11856 9.45051 7.1526 9.03613 "高中"
"女" 576.27659 7.71308 7.30474 7.34181 486.8191 7.71018 8.01452 8.08863 8.3581 "高中"
"女" 621.83207 10.89898 6.7011 11.12082 599.98334 12.1963 6.20452 12.38397 10.23835 "專科"
"女" 713.37486 10.25252 9.35676 14.06165 673.74097 8.69661 9.45051 8.08863 10.84499 "大學以上"
"女" 602.01205 10.05658 6.48714 11.12082 512.95384 8.49394 8.41123 8.08863 9.64761 "高中"
"女" 657.50504 11.14859 8.34615 11.12082 668.78564 8.295 7.61946 8.62122 10.23835 "高中"
"女" 696.6332 8.57095 7.91135 8.25602 702.67177 8.09896 9.23574 8.36075 10.23835 "大學以上"
"女" 468.98665 6.74882 6.01079 5.90622 461.45194 8.90441 7.81751 9.12286 9.64761 "高中"
"女" 452.28385 8.57095 7.91135 7.678 515.13987 9.11856 8.41123 8.36075 9.03613 "高中"
"女" 635.76406 9.13133 7.91135 8.76168 637.20042 9.11856 6.99286 8.62122 10.84499 "專科"
"女" 553.28667 5.09484 5.39638 6.49606 488.46114 5.07484 4.2834 6.313 9.64761 "高中"
"女" 708.98364 9.68014 7.91135 10.12116 610.66206 8.49394 8.21205 8.36075 9.64761 "高中"
"女" 602.51203 10.25252 7.50425 9.45004 603.17185 10.68878 8.21205 10.13014 9.03613 "高中"
"男" 451.41251 8.37412 6.90631 7.97991 470.52269 9.11856 8.21205 8.36075 9.03613 "高中"
"男" 667.6862 12.72711 8.34615 13.19086 562.99126 8.295 7.61946 8.08863 10.23835 "高中"
"男" 597.78429 9.31385 7.10653 8.99736 552.97605 8.295 7.61946 8.87381 8.3581 "初中"
"男" 635.98755 11.42832 9.08085 10.12116 540.09619 8.49394 9.45051 7.80038 8.3581 "高中"
"男" 538.9498 8.76139 7.70526 8.99736 554.85404 8.69661 8.41123 8.36075 10.23835 "高中"
"男" 487.64191 7.13627 6.01079 7.34181 466.79787 7.71018 7.21074 6.76777 8.3581 "高中"
"男" 590.0097 8.94763 7.70526 6.49606 643.85327 8.49394 8.21205 4.91876 8.3581 "高中"
"男" 618.25273 5.09484 6.90631 8.76168 636.08654 7.9045 7.81751 7.49248 11.48712 "大學以上"
"男" 651.25589 9.31385 8.57829 9.6723 646.35931 8.69661 8.6128 9.61581 10.84499 "大學以上"
"男" 699.99763 13.84849 7.37265 11.12082 616.05939 6.06022 6.50215 3.24992 9.64761 "初中"
"男" 682.05124 10.05658 10.34734 8.51577 635.90223 10.36663 10.97071 8.08863 10.23835 "專科"
"男" 625.59938 5.09484 8.34615 7.34181 608.50847 13.51778 9.6695 14.84182 10.23835 "高中"
"男" 450.4316 8.57095 7.50425 7.97991 508.3905 9.34076 7.41821 9.61581 8.3581 "初中"
"男" 603.3886 9.4964 8.12441 8.25602 653.22298 8.90441 7.81751 10.13014 9.03613 "高中"
"男" 615.4631 10.67004 8.12441 10.12116 560.64534 9.34076 7.81751 9.36803 8.3581 "高中"
